10986,Ben Carson,2,None of the above,1,RT @BrentsChirps: Ben Carson doesn't talk trash. Mature speaker of truth. Maturity and strength on display at #GOPDebates #FOXNEWSDEBATE #W…,"Saginaw, Michigan",Eastern Time (US & Canada)
10987,Donald Trump,2,FOX News or Moderators,78,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Unknown
10988,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",HOME,Arizona
10989,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Pacific Time (US & Canada)
10990,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Pennsylvania,Atlantic Time (Canada)
10991,No candidate mentioned,1,None of the above,0,"Say, ""Bibi."" C'mon. You know you want to. #GOPDebates",Unknown,Atlantic Time (Canada)
10992,No candidate mentioned,0,None of the above,0,I can't wait to not remember all these bros names. #GOP #GOPDebate #GOP2016 #ClownCar #GOPDebates,"Austin, TX",Central Time (US & Canada)
10993,Mike Huckabee,0,None of the above,0,Absurd statement by Huckabee #GOPDebates  https://t.co/H41d93xlgN,"Washington, DC",Mountain Time (US & Canada)
10994,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,"Key West,Fl / Beaufort Sc",Eastern Time (US & Canada)
10995,Donald Trump,0,FOX News or Moderators,73,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Arizona,Unknown
10996,Rand Paul,0,None of the above,0,"No @RandPaul everyone has said they are ""the only one on this stage"" literally everyone has said that already #GOPDebates",Boston,Eastern Time (US & Canada)
10997,Chris Christie,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,USA-world's greatest country,Central Time (US & Canada)
10998,Donald Trump,0,None of the above,278,RT @ericstonestreet: Trump has Cam hands. #GOPDebates,"Golden, CO",Mountain Time (US & Canada)
10999,Ben Carson,0,Foreign Policy,1,"RT @ccabrera83: Ben Carson is saying military didnt hv capability to strike Assad. Goodbye, dude. Youre nuts. #gopdebates #FoxDebate","Cordova, TN",Central Time (US & Canada)
11000,Jeb Bush,1,FOX News or Moderators,153,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,Cul de Sac off Copperhead Rd,Unknown
11001,Donald Trump,0,None of the above,72,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Unknown
11002,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Splackavellie,Unknown
11003,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",☆ ゜・。。・゜★ ゜・。。・゜☆,Eastern Time (US & Canada)
11004,No candidate mentioned,0,FOX News or Moderators,120,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,Uncharted Territory,Quito
11005,Donald Trump,0,None of the above,72,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates,"Henderson, LA",Unknown
11006,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",فلسطين,EST
11007,No candidate mentioned,1,None of the above,3,RT @SupermanHotMale: I'm popeye the sailor man... #GopDebates http://t.co/4jO4UQng89,Southern Florida,Atlantic Time (Canada)
11008,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Unknown,Unknown
11009,Mike Huckabee,0,Foreign Policy,0,"""The purpose of the military is to kill people and break things."" - #MikeHuckabee  #GOPdebates","Taipei, Taiwan",Central Time (US & Canada)
11010,No candidate mentioned,0,None of the above,3,"RT @landley: So @berniesanders is watching #gopdebates on television, and his staff is livetweeting what he yells at the TV: https://t.co/Y…","Vancouver, Canada",Pacific Time (US & Canada)
11011,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Unknown,Unknown
11012,Mike Huckabee,0,Racial issues,0,"Like that crazy inter-racial thing? #Huckabee on military-""not a social experiment."" #GOPDebates",Unknown,Arizona
11013,No candidate mentioned,0,None of the above,0,There are a lot of #orange people on the #GOPdebates  HA!,"Hollywood, CA",Pacific Time (US & Canada)
11014,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Unknown,Unknown
11015,No candidate mentioned,0,None of the above,0,"""To kill people and break things."" #GOPDebates",Unknown,Unknown
11016,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Eastern Time (US & Canada)
11017,Donald Trump,0,FOX News or Moderators,73,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,Atlanta,Eastern Time (US & Canada)
11018,Jeb Bush,0,None of the above,172,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,"Arlington, VA",Unknown
11019,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Miami ☀,Quito
11020,Mike Huckabee,0,Gun Control,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",earth or something,Eastern Time (US & Canada)
11021,Ted Cruz,0,None of the above,0,I can't believe Ted Cruz just referenced Reagan and the hostage release. Most people don't know about weapons for hostages.#GOPDebates,"Houston, TX",Central Time (US & Canada)
11022,No candidate mentioned,0,Women's Issues (not abortion though),36,"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",Cali,Pacific Time (US & Canada)
11023,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",houstalantavegas,Pacific Time (US & Canada)
11024,Mike Huckabee,0,LGBT issues,0,Mike Huckabee thinks transgender people can't kill people or break things? He'd better ask somebody. #GOPDebates,The Universe,Pacific Time (US & Canada)
11025,Ben Carson,0,None of the above,0,"I have a friend that looks and talks just like Ben Carson, it's ruining the debate for me. #GOPDebates",In...cognito (KLZU),Eastern Time (US & Canada)
11026,No candidate mentioned,0,Foreign Policy,2,FYI US defense spending compared to other countries #GOPDebates http://t.co/0l8Ct4fgCO,Brooklyn,Unknown
11027,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",DC/DMV via the 757...,Eastern Time (US & Canada)
11028,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",N 28°36' 0'' / W 81°12' 0'',Central Time (US & Canada)
11029,Ben Carson,0,None of the above,0,"If i was playing a drinking game, where i took a shot every time they remembered Ben Carson was there, I'D BE SOBER.

#Token, #GOPDebates",Winterfell,Eastern Time (US & Canada)
11030,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Unknown
11031,Mike Huckabee,0,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Unknown
11032,No candidate mentioned,0,FOX News or Moderators,3,RT @SupermanHotMale: These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates,St.Kitts /Caribbean,Unknown
11033,Donald Trump,2,FOX News or Moderators,93,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",My own private Idaho,Pacific Time (US & Canada)
11034,Mike Huckabee,0,LGBT issues,3,So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GOPDebates,"Philly-bred, NYC now",Central Time (US & Canada)
11035,Scott Walker,0,None of the above,8,"RT @SupermanHotMale: Dear Gov Walker, you have nothing to brag about, you fucked your state of Wisconsin and you suck Koch... #BitchAssPoli…",Unknown,Alaska
11036,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",East Coast,Eastern Time (US & Canada)
11037,Mike Huckabee,2,None of the above,0,Whoah! @MikeHuckabeeGOP is a B-52s fan??? Dammit I might like him now #GOPDebates,Boston,Eastern Time (US & Canada)
11038,Mike Huckabee,2,Foreign Policy,1,Mike Huckabee quoting Limp Bizkit lyrics for his military talking points #BreakStuff #GOPDebates,Unknown,Unknown
11039,Jeb Bush,0,None of the above,4,"RT @SupermanHotMale: Dear Jeb Bush, Your Record, Sir is clear, you are a fucking ememy of the voting public... PERIOD. #GopDebates",New York,Central Time (US & Canada)
11040,No candidate mentioned,0,FOX News or Moderators,0,Wasted opportunity to ask a doctor what science is #DebateWithBernie #GOPDebacle #GOPDebates,Chicago IL,Alaska
11041,Mike Huckabee,1,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Louisiana Made Princeton Paid,Central Time (US & Canada)
11042,Donald Trump,0,FOX News or Moderators,134,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,#Uranus,Hawaii
11043,Mike Huckabee,0,Women's Issues (not abortion though),1,"RT @jsn2007: ""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates","Columbus, OH",Eastern Time (US & Canada)
11044,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Changes with the moment.,Central Time (US & Canada)
11045,No candidate mentioned,2,LGBT issues,0,I do have to admit that I am pleasantly surprised at the questions from the moderators. Transgender issues? Unexpected. #GOPdebates,Unknown,Eastern Time (US & Canada)
11046,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",la dolce vita,Eastern Time (US & Canada)
11047,No candidate mentioned,1,None of the above,3,"So @berniesanders is watching #gopdebates on television, and his staff is livetweeting what he yells at the TV: https://t.co/YwVEnORhgf","Austin, TX",Central Time (US & Canada)
11048,Mike Huckabee,1,Foreign Policy,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Florida,Eastern Time (US & Canada)
11049,No candidate mentioned,0,None of the above,0,"""The disaster is that we forgot that we have a military"" yes, just yes #GOPDebates",Unknown,Eastern Time (US & Canada)
11050,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP","Minneapolis, MN",Central Time (US & Canada)
11051,No candidate mentioned,0,None of the above,0,"If my IQ were 80 or less, I think these assholes would seem really coherent. 

#GOPDebates",In the present moment.,Pacific Time (US & Canada)
11052,No candidate mentioned,0,None of the above,7,RT @cloudypianos: I'm just waiting for them all to accidentally eat each other #GOPDebates,"Ashland, Kentucky",Unknown
11053,No candidate mentioned,0,FOX News or Moderators,3,RT @SupermanHotMale: These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates,Kharagpur ♡ পশ্চিমবঙ্গ ♡ IND,New Delhi
11054,Ben Carson,0,None of the above,0,"""Define 'shore up,' you ignorant motherfucking jackass.""
#GOPDebates #GOPDbate #BenCarson","Muffinville, USA",Pacific Time (US & Canada)
11055,No candidate mentioned,0,Foreign Policy,1,"RT @elleryprescott: Why don't they all just chant ""war"" together? 

#GOPdebates #republicandebates #debate #GOP #debatewithbernie",Ventnor NJ,Eastern Time (US & Canada)
11056,Mike Huckabee,0,None of the above,66,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",Unknown,Atlantic Time (Canada)
11057,Donald Trump,0,FOX News or Moderators,73,RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates 🇺🇸,USA,Central Time (US & Canada)
11058,No candidate mentioned,0,FOX News or Moderators,132,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Montana,Unknown
11059,Mike Huckabee,0,None of the above,0,I feel like Mike Huckabee would smell like Fancy Feast cat food and Bengay #GOPDebates,la serna hs senior,Arizona
11060,No candidate mentioned,2,FOX News or Moderators,2,RT @jennrios1191: @BretBaier is by far the best moderator tonight. Hands down. #GOPDebate @FoxNews #GOPDebates Nice job Bret!,Unknown,Unknown
11061,Scott Walker,0,None of the above,0,#GOPDebate @ScottWalker looks gormless. I don't know but he reminds me of the kind of guys I avoid trying to hit on me in bars! #GOPDebates,"Richmond area, VA",Eastern Time (US & Canada)
11062,No candidate mentioned,0,FOX News or Moderators,3,RT @SupermanHotMale: These fox news debates are no more than comedy at the laugh store... it's all for fun. #GopDebates,In The Stars✨,Unknown
11063,Donald Trump,2,FOX News or Moderators,78,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,NEW  YORK!!,Unknown
11064,Mike Huckabee,0,Women's Issues (not abortion though),1,"""The military is not a social experiment."" @GovMikeHuckabee Does that include women too? You have no idea. #gopdebates",USA,Eastern Time (US & Canada)
